PartitionKey,RowKey,Timestamp,userSurveyRating,userSurveyRating@type,wizardSurveyTaskSuccessful,wizardSurveyTaskSuccessful@type
convs-quality,0bf17f46-6f7d-49a8-9f2d-5541247d0f2c,2020-05-22T16:02:38.300Z,5,Edm.Double,true,Edm.Boolean
convs-quality,0bfb4a95-15ff-4f06-aae6-af07b1059a51,2020-05-22T16:02:39.996Z,4,Edm.Double,true,Edm.Boolean
convs-quality,0c4ae734-a116-4a18-81b6-b902b4cf3b03,2020-05-22T16:02:41.895Z,5,Edm.Double,false,Edm.Boolean
convs-quality,0c5c33c0-79df-45d8-8e1a-359603e81ee8,2020-05-22T16:02:40.872Z,5,Edm.Double,true,Edm.Boolean
convs-quality,0ca1fc9b-e396-438c-ae18-3179cad439b5,2020-05-22T16:02:41.703Z,4,Edm.Double,true,Edm.Boolean
convs-quality,0ce82cd5-15fd-4fc1-8c14-f09c825685f3,2020-05-22T16:02:36.002Z,5,Edm.Double,true,Edm.Boolean
convs-quality,0d1e1809-bde1-435a-b721-173a2daaff17,2020-05-22T16:02:37.406Z,5,Edm.Double,true,Edm.Boolean
convs-quality,0d294026-de38-471c-8479-65dc15b04b06,2020-05-22T16:02:41.494Z,4,Edm.Double,true,Edm.Boolean
convs-quality,0d364be2-9f43-4f5a-8506-1af4523515ba,2020-05-22T16:02:42.332Z,5,Edm.Double,true,Edm.Boolean
convs-quality,0d455853-9e57-43d6-bc1f-f9bed5174af7,2020-05-22T16:02:36.869Z,5,Edm.Double,true,Edm.Boolean
convs-quality,0d8baeb7-c0bf-47f5-9806-eda06c13cca2,2020-05-22T16:02:41.761Z,5,Edm.Double,true,Edm.Boolean
convs-quality,0da2783f-c02d-4f1a-af8a-a80c2c3d5622,2020-05-22T16:02:36.903Z,5,Edm.Double,true,Edm.Boolean
convs-quality,0dcc205f-b3c3-4464-8a7f-6a4966e8d100,2020-05-22T16:02:40.809Z,5,Edm.Double,false,Edm.Boolean
convs-quality,0dea2536-fc45-4ad2-ab78-52436fa03931,2020-05-22T16:02:41.278Z,5,Edm.Double,false,Edm.Boolean
convs-quality,0e0ff439-7344-4e96-9b1e-4290ca9ed4c1,2020-05-22T16:02:37.512Z,5,Edm.Double,true,Edm.Boolean
convs-quality,0e584964-1f8f-4a65-b640-79f9adbef42a,2020-05-22T16:02:34.792Z,5,Edm.Double,true,Edm.Boolean
convs-quality,0ea6af21-6254-43c9-863b-9be2e7db6852,2020-05-22T16:02:39.557Z,5,Edm.Double,true,Edm.Boolean
convs-quality,0ee176c9-186d-4f6f-9db3-06edd35b1770,2020-05-22T16:02:35.472Z,5,Edm.Double,true,Edm.Boolean
convs-quality,0ef0bfb6-b0ef-4534-82d8-79fddd084d24,2020-05-22T16:02:37.383Z,5,Edm.Double,true,Edm.Boolean
convs-quality,0f23e77c-2437-4f3c-a0e5-45996e7dbb50,2020-05-22T16:02:37.471Z,5,Edm.Double,true,Edm.Boolean
convs-quality,0f654eae-c01a-41ea-9b69-56d3b9b13c5f,2020-05-22T16:02:35.691Z,5,Edm.Double,true,Edm.Boolean
convs-quality,0f7c6598-01af-4539-b8bc-288729172438,2020-05-22T16:02:37.128Z,4,Edm.Double,true,Edm.Boolean
convs-quality,0f7ebaea-61e2-4c80-a71d-7b7cdc39bfb8,2020-05-22T16:02:35.059Z,4,Edm.Double,true,Edm.Boolean
convs-quality,0fa476d9-e4b0-4f17-96f4-0017a1807945,2020-05-22T16:02:40.563Z,4,Edm.Double,true,Edm.Boolean
convs-quality,0fa63f0d-50f1-4a8d-964d-5a380c93c57d,2020-05-22T16:02:40.514Z,5,Edm.Double,true,Edm.Boolean
convs-quality,0faf3e37-1ccb-4329-9934-2c97fa862354,2020-05-22T16:02:38.283Z,4,Edm.Double,true,Edm.Boolean
convs-quality,0fb62f85-71d5-43e6-8f8e-9e77a11ec92d,2020-05-22T16:02:34.566Z,5,Edm.Double,true,Edm.Boolean
convs-quality,0ff02e4d-7f5c-4feb-9fd0-4683f0fe4f80,2020-05-22T16:02:41.249Z,5,Edm.Double,true,Edm.Boolean
convs-quality,0ff1681d-3e0f-4a86-8787-a238628a2543,2020-05-22T16:02:35.489Z,5,Edm.Double,true,Edm.Boolean
convs-quality,10c4bf93-bdfc-42a0-bbfe-4e3ab48fc5cd,2020-05-22T16:02:37.092Z,5,Edm.Double,true,Edm.Boolean
convs-quality,113dffd1-2ee7-4dc6-b13f-0d94094fe097,2020-05-22T16:02:35.402Z,5,Edm.Double,true,Edm.Boolean
convs-quality,114eb9a8-a698-43d2-af29-efc3708dc160,2020-05-22T16:02:39.569Z,3,Edm.Double,true,Edm.Boolean
convs-quality,1193366b-9898-4235-8daf-4ab293af3090,2020-05-22T16:02:38.717Z,3,Edm.Double,true,Edm.Boolean
convs-quality,11b5b03b-f0c7-45c5-8b02-18f0b0ea5736,2020-05-22T16:02:39.156Z,5,Edm.Double,true,Edm.Boolean
convs-quality,11eeb42a-1061-4bcf-987a-ef31c34cfdc9,2020-05-22T16:02:37.307Z,4,Edm.Double,true,Edm.Boolean
convs-quality,1205eebd-250c-4f4b-82c5-4ff02eaa5c28,2020-05-22T16:02:35.140Z,5,Edm.Double,true,Edm.Boolean
convs-quality,123dd4f9-b7a8-432d-8d39-82765f813aa8,2020-05-22T16:02:39.215Z,5,Edm.Double,true,Edm.Boolean
convs-quality,1253430b-66c3-4daa-a0c5-034e45b90823,2020-05-22T16:02:34.520Z,5,Edm.Double,true,Edm.Boolean
convs-quality,12636e5a-33d8-4a5c-bea2-fef81bd4d5ef,2020-05-22T16:02:38.173Z,4,Edm.Double,true,Edm.Boolean
convs-quality,12a5fe96-1951-46ff-b29d-952712c1b74c,2020-05-22T16:02:34.439Z,5,Edm.Double,true,Edm.Boolean
convs-quality,12b81413-3578-4970-a57d-958d06d71958,2020-05-22T16:02:34.994Z,4,Edm.Double,true,Edm.Boolean
convs-quality,131fd53b-868e-4d08-bf49-f5dd220bd11e,2020-05-22T16:02:36.711Z,5,Edm.Double,true,Edm.Boolean
convs-quality,13376d6e-9f11-44ef-8217-893283feaba4,2020-05-22T16:02:41.814Z,5,Edm.Double,true,Edm.Boolean
convs-quality,13715086-c6aa-450b-ad9a-384e334d65fc,2020-05-22T16:02:36.282Z,5,Edm.Double,true,Edm.Boolean
convs-quality,137b62fd-1f34-4c80-8edc-ef312c3adbf4,2020-05-22T16:02:38.075Z,4,Edm.Double,true,Edm.Boolean
convs-quality,13bf512c-e88a-4cd8-b455-b3d47a9a1010,2020-05-22T16:02:35.249Z,5,Edm.Double,true,Edm.Boolean
convs-quality,13cabfd6-175e-49d8-a1e9-42692ec8d98d,2020-05-22T16:02:35.849Z,4,Edm.Double,true,Edm.Boolean
convs-quality,13f4cfe2-4b9b-4910-ba10-4ac2ad3d8ebf,2020-05-22T16:02:41.290Z,5,Edm.Double,true,Edm.Boolean
convs-quality,13f735ba-51ec-436e-9da5-a2a1f9c83017,2020-05-22T16:02:40.697Z,5,Edm.Double,true,Edm.Boolean
convs-quality,1416e361-ff0d-4c71-b571-9d2162603d5d,2020-05-22T16:02:38.723Z,5,Edm.Double,true,Edm.Boolean
convs-quality,144db3ac-8162-4271-8b6d-b992a71ade4b,2020-05-22T16:02:37.809Z,3,Edm.Int64,true,Edm.Boolean
convs-quality,14514099-8cbc-4f28-abd0-77f556afe708,2020-05-22T16:02:36.778Z,5,Edm.Double,true,Edm.Boolean
convs-quality,14529080-776c-4231-9cea-37eab59bb50c,2020-05-22T16:02:40.959Z,5,Edm.Double,true,Edm.Boolean
convs-quality,1478379c-dab7-4802-b982-22252a10b18a,2020-05-22T16:02:40.267Z,4.5,Edm.Double,true,Edm.Boolean
convs-quality,1494e3d4-1df6-4d2f-b18a-8e67476841a1,2020-05-22T16:02:35.433Z,,,false,Edm.Boolean
convs-quality,14ca0f35-76bf-4c49-bcb5-3f0118095018,2020-05-22T16:02:34.988Z,5,Edm.Double,true,Edm.Boolean
convs-quality,150260f5-81f0-473b-b510-9d5e5d5f1b93,2020-05-22T16:02:35.878Z,2,Edm.Double,true,Edm.Boolean
convs-quality,150c5331-b0b3-4b69-ad8f-bba7b038af30,2020-05-22T16:02:35.539Z,5,Edm.Double,true,Edm.Boolean
convs-quality,16b8d56b-da8d-44a4-bc49-f171c104b212,2020-05-22T16:02:34.526Z,5,Edm.Double,false,Edm.Boolean
convs-quality,16fc7364-94aa-4480-b406-b61d6518866b,2020-05-22T16:02:41.177Z,5,Edm.Double,true,Edm.Boolean
convs-quality,172fd68b-ec71-42b3-92f6-7a8e20eb7b55,2020-05-22T16:02:41.411Z,3,Edm.Double,true,Edm.Boolean
convs-quality,176709aa-2536-4d39-a87f-03e85d0c816b,2020-05-22T16:02:35.646Z,4,Edm.Double,true,Edm.Boolean
convs-quality,179b0349-fbdd-434c-9e64-a14745f1a01e,2020-05-22T16:02:37.619Z,2,Edm.Int64,true,Edm.Boolean
convs-quality,17a7c577-4213-4a0c-978d-4b289aa532b8,2020-05-22T16:02:37.313Z,5,Edm.Double,true,Edm.Boolean
convs-quality,17b20e6d-5b4a-4f64-bd58-3db4cdd86f0f,2020-05-22T16:02:38.927Z,5,Edm.Double,true,Edm.Boolean
convs-quality,17c7a30a-8252-436a-b79b-35f88f11cfc2,2020-05-22T16:02:36.458Z,5,Edm.Double,true,Edm.Boolean
convs-quality,17f93f64-5a1f-4670-a25d-e2be5e8c99c6,2020-05-22T16:02:40.814Z,4.5,Edm.Double,true,Edm.Boolean
convs-quality,18065588-3c2e-4934-a311-baf054bd62bd,2020-05-22T16:02:35.714Z,5,Edm.Double,true,Edm.Boolean
convs-quality,180ac456-9160-41b2-8b5f-5e527d80df24,2020-05-22T16:02:36.180Z,5,Edm.Double,true,Edm.Boolean
convs-quality,1832bc5f-88fc-45ec-8f19-cbaadb6a5697,2020-05-22T16:02:40.396Z,4,Edm.Double,true,Edm.Boolean
convs-quality,186ca90a-e0ed-4ed3-9098-9db70c8c3224,2020-05-22T16:02:37.209Z,5,Edm.Double,true,Edm.Boolean
convs-quality,1871f12b-d2b2-41af-b224-f112df17b39e,2020-05-22T16:02:38.370Z,5,Edm.Double,true,Edm.Boolean
convs-quality,188b598e-8274-4d4b-992b-76efc51645c5,2020-05-22T16:02:38.294Z,4,Edm.Double,true,Edm.Boolean
convs-quality,18b583e4-c549-47f0-ab6e-d38888c0912a,2020-05-22T16:02:36.539Z,5,Edm.Double,true,Edm.Boolean
convs-quality,18c1c3db-6df1-4ba0-88f4-30b13c199231,2020-05-22T16:02:40.737Z,4,Edm.Double,true,Edm.Boolean
convs-quality,18cf9895-b69e-4779-9a92-85e36c49314d,2020-05-22T16:02:40.490Z,4,Edm.Double,true,Edm.Boolean
convs-quality,18d1ad74-fcd3-4df3-94b7-19905b87b8cc,2020-05-22T16:02:40.763Z,5,Edm.Double,true,Edm.Boolean
convs-quality,18ecf01e-ec0d-45ab-8fc8-5272729f2cb2,2020-05-22T16:02:35.071Z,5,Edm.Double,true,Edm.Boolean
convs-quality,18fac7b7-2f81-417a-9192-80e492a4be44,2020-05-22T16:02:35.427Z,5,Edm.Double,true,Edm.Boolean
convs-quality,190c0bfa-f1af-4640-8218-68f2acb4cc2e,2020-05-22T16:02:42.147Z,5,Edm.Double,true,Edm.Boolean
convs-quality,190e6747-7210-436e-9940-6727ff760d9d,2020-05-22T16:02:38.979Z,5,Edm.Double,true,Edm.Boolean
convs-quality,191916f4-527a-45e9-985a-6defef76ee26,2020-05-22T16:02:41.031Z,5,Edm.Double,true,Edm.Boolean
convs-quality,1922959c-86ac-4589-afbe-f52b7b44debf,2020-05-22T16:02:41.612Z,5,Edm.Double,true,Edm.Boolean
convs-quality,197bf243-b0c3-4c40-93c9-40480c6d00d5,2020-05-22T16:02:36.643Z,5,Edm.Double,true,Edm.Boolean
convs-quality,199c3467-077e-4a7e-9de3-f99c95c8c87f,2020-05-22T16:02:38.622Z,5,Edm.Double,true,Edm.Boolean
convs-quality,19f213d2-37a1-424b-9fd1-7fa837f52df5,2020-05-22T16:02:38.418Z,5,Edm.Double,true,Edm.Boolean
convs-quality,1a1eddf6-b4e4-4228-9aba-52510f62e739,2020-05-22T16:02:39.788Z,5,Edm.Double,true,Edm.Boolean
convs-quality,1a78fa94-68cc-44ab-9897-feca8c5db35b,2020-05-22T16:02:37.872Z,5,Edm.Double,true,Edm.Boolean
convs-quality,1ab451ad-7127-4725-b71d-2bb5789e99e9,2020-05-22T16:02:37.104Z,5,Edm.Double,true,Edm.Boolean
convs-quality,1ac14bd5-46c5-4836-a164-be6c8e5f1c72,2020-05-22T16:02:37.371Z,4,Edm.Double,true,Edm.Boolean
convs-quality,1be484d7-0bf1-47d9-bcd5-e4794f87ee4b,2020-05-22T16:02:37.377Z,5,Edm.Double,true,Edm.Boolean
convs-quality,1beaa2f9-2812-45f7-9c9b-7e22743b714b,2020-05-22T16:02:40.425Z,4,Edm.Double,true,Edm.Boolean
convs-quality,1c07d983-23e0-4195-934c-b295ffb0f952,2020-05-22T16:02:40.184Z,5,Edm.Double,true,Edm.Boolean
convs-quality,1c51f134-543f-4824-86a4-1c63a74ca410,2020-05-22T16:02:38.103Z,5,Edm.Double,true,Edm.Boolean
convs-quality,1c78b1ed-7f3d-4776-9ca1-661cab8e349d,2020-05-22T16:02:40.201Z,5,Edm.Double,true,Edm.Boolean
convs-quality,1c854f46-9aaa-4144-8ac5-cb942c67c589,2020-05-22T16:02:41.669Z,5,Edm.Double,true,Edm.Boolean
convs-quality,1c9998d8-c3fc-46c3-9703-7f5aa9342402,2020-05-22T16:02:36.164Z,4,Edm.Double,true,Edm.Boolean
convs-quality,1ccc83ba-f5c7-4c05-a8f0-a98adda5473d,2020-05-22T16:02:42.158Z,5,Edm.Double,true,Edm.Boolean
convs-quality,1d1e1364-d50f-41eb-8217-372263bcee02,2020-05-22T16:02:35.855Z,5,Edm.Double,true,Edm.Boolean
convs-quality,1d4625eb-661a-487c-903a-2d612f4e6723,2020-05-22T16:02:38.511Z,4,Edm.Double,true,Edm.Boolean
convs-quality,1d4cf07b-e127-48e5-84c4-0d30ee95577d,2020-05-22T16:02:37.053Z,5,Edm.Double,true,Edm.Boolean
convs-quality,1dca84f9-a8b2-4527-9d2a-9a7e7d14358e,2020-05-22T16:02:35.629Z,5,Edm.Double,true,Edm.Boolean
convs-quality,1ddb6a4d-1aa7-4924-8b08-eb5fd65df8f0,2020-05-22T16:02:39.244Z,5,Edm.Double,true,Edm.Boolean
convs-quality,1e2aeee3-c741-40ec-b141-8a0fa940fc78,2020-05-22T16:02:37.423Z,5,Edm.Double,true,Edm.Boolean
convs-quality,1e421312-ad50-49bf-a6f0-0248736b47f8,2020-05-22T16:02:38.795Z,5,Edm.Double,true,Edm.Boolean
convs-quality,1e6122ec-a733-4ab1-93f1-eec73677eb62,2020-05-22T16:02:36.982Z,5,Edm.Int64,true,Edm.Boolean
convs-quality,1f47eacf-c780-4ae2-ab2d-7b2e1386617f,2020-05-22T16:02:35.106Z,5,Edm.Double,true,Edm.Boolean
convs-quality,1f5eb94c-963f-445f-b8ce-8cbe58c2316c,2020-05-22T16:02:39.984Z,5,Edm.Double,true,Edm.Boolean
convs-quality,1f61b874-6f2c-4bc6-843e-247dbeade1b2,2020-05-22T16:02:35.185Z,5,Edm.Double,true,Edm.Boolean
convs-quality,1f70d17a-25fa-4154-ae88-aa1fa184e1a5,2020-05-22T16:02:40.332Z,5,Edm.Double,true,Edm.Boolean
convs-quality,1fbe4c4f-0174-4d41-8679-85c60cefafe9,2020-05-22T16:02:34.786Z,5,Edm.Double,true,Edm.Boolean
convs-quality,1fc31a5a-6ed6-4086-9d07-ea1e8692e6d1,2020-05-22T16:02:38.956Z,5,Edm.Double,true,Edm.Boolean
convs-quality,1fe95666-d51b-4e64-b99b-d3fe459f3967,2020-05-22T16:02:35.288Z,5,Edm.Double,true,Edm.Boolean
convs-quality,1fff8021-7075-46c6-bdb1-44adb24648e9,2020-05-22T16:02:41.435Z,4,Edm.Double,false,Edm.Boolean
convs-quality,204473af-aa24-480e-91ef-6c21c17ecf04,2020-05-22T16:02:35.778Z,3,Edm.Double,true,Edm.Boolean
convs-quality,2071b3bc-ec22-48e8-afea-a5ce510505ff,2020-05-22T16:02:39.144Z,5,Edm.Double,true,Edm.Boolean
convs-quality,209093f2-cee8-4fd5-8176-aadf858d6438,2020-05-22T16:02:39.545Z,4,Edm.Double,true,Edm.Boolean
convs-quality,209995d6-ec37-48c8-99ae-b5d1304bc311,2020-05-22T16:02:36.147Z,4,Edm.Double,true,Edm.Boolean
convs-quality,20bd95b4-33cb-461d-909d-a7222953ee1a,2020-05-22T16:02:40.598Z,5,Edm.Double,true,Edm.Boolean
convs-quality,20f766d3-c09e-4f12-ab6e-6a2b6d4b7fa4,2020-05-22T16:02:36.175Z,5,Edm.Double,true,Edm.Boolean
convs-quality,211c11c0-f992-46cb-af2c-82a69518b4d7,2020-05-22T16:02:40.413Z,5,Edm.Double,true,Edm.Boolean
convs-quality,2172deab-c484-4b1a-a1eb-a1be9709f9f6,2020-05-22T16:02:35.522Z,5,Edm.Int64,true,Edm.Boolean
convs-quality,21f65b2a-e6d3-4575-ba48-dee4d15830af,2020-05-22T16:02:39.263Z,5,Edm.Double,true,Edm.Boolean
convs-quality,22135172-f063-4848-8887-61db0fda38c1,2020-05-22T16:02:40.002Z,5,Edm.Double,true,Edm.Boolean
convs-quality,2228da41-f43f-4e8c-9ce8-814c0d24ffe9,2020-05-22T16:02:41.697Z,5,Edm.Double,true,Edm.Boolean
convs-quality,222bed80-72d8-4655-ad66-36c62cc5d4e0,2020-05-22T16:02:34.428Z,5,Edm.Double,true,Edm.Boolean
convs-quality,2239cabb-ca0a-4799-a0ac-3095508ef011,2020-05-22T16:02:39.842Z,5,Edm.Double,true,Edm.Boolean
convs-quality,2265bd3e-932b-46f6-bf0f-eb6e82a2d631,2020-05-22T16:02:41.165Z,5,Edm.Double,true,Edm.Boolean
convs-quality,2297f849-897c-43fc-9c8c-b76c2d983020,2020-05-22T16:02:39.292Z,5,Edm.Double,true,Edm.Boolean
convs-quality,22af6c5f-4f84-4d3e-8b77-52653dd81176,2020-05-22T16:02:41.657Z,5,Edm.Double,true,Edm.Boolean
convs-quality,230f320c-a2e0-47ef-aee3-5c72013c5086,2020-05-22T16:02:35.118Z,5,Edm.Double,true,Edm.Boolean
convs-quality,238671c8-1bd9-4735-86cf-883b013f84d7,2020-05-22T16:02:40.650Z,4.5,Edm.Double,true,Edm.Boolean
convs-quality,23a8dd9a-504f-47a3-b907-4cbd1bd24627,2020-05-22T16:02:39.944Z,3,Edm.Double,true,Edm.Boolean
convs-quality,23addb3f-5c66-43b8-9499-2d439272c86e,2020-05-22T16:02:41.755Z,5,Edm.Double,true,Edm.Boolean
convs-quality,2406b264-d1a5-471c-8b88-7dc992c0ce70,2020-05-22T16:02:40.797Z,5,Edm.Double,true,Edm.Boolean
convs-quality,24120741-62fe-40af-b006-edf4501b1e8b,2020-05-22T16:02:37.133Z,5,Edm.Double,true,Edm.Boolean
convs-quality,2413a3bf-30cf-4f01-b597-84f212903cab,2020-05-22T16:02:34.954Z,5,Edm.Double,true,Edm.Boolean
convs-quality,24349b00-8516-4dfc-9a83-010985bcd4ac,2020-05-22T16:02:37.699Z,4,Edm.Int64,true,Edm.Boolean
convs-quality,24603086-bb53-431e-a0d8-1dcc63518ba9,2020-05-22T16:02:34.275Z,5,Edm.Double,true,Edm.Boolean
